Begin Bates num from PRODUCTION,End Bates num from PRODUCTION,Tag: RFP 4,Tag: RFP 5,Tag: RFP 9,Tag: RFP 14,Tag: RFP 15,Tag: RFP 17,Tag: RFP 19,Tag: RFP 22,Tag: RFP 25,Tag: RFP 31,Tag: RFP 32,Tag: RFP 34,Tag: RFP 35,Tag: RFP 36,Tag: RFP 37,Tag: RFP 39,Tag: RFP 45,Tag: RFP 52,Tag: RFP 54,Tag: RFP 55,Tag: RFP 56
EXAMPLE_006496,EXAMPLE_006496,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006497,EXAMPLE_006497,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006498,EXAMPLE_006498,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006499,EXAMPLE_006499,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006500,EXAMPLE_006500,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006501,EXAMPLE_006501,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006502,EXAMPLE_006502,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006503,EXAMPLE_006503,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006504,EXAMPLE_006504,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006505,EXAMPLE_006505,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006506,EXAMPLE_006506,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006507,EXAMPLE_006507,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006508,EXAMPLE_006508,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006509,EXAMPLE_006509,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006510,EXAMPLE_006510,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006511,EXAMPLE_006511,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006512,EXAMPLE_006512,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006513,EXAMPLE_006513,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006514,EXAMPLE_006515,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006516,EXAMPLE_006516,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006517,EXAMPLE_006517,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006518,EXAMPLE_006518,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006519,EXAMPLE_006519,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006520,EXAMPLE_006520,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006521,EXAMPLE_006521,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006522,EXAMPLE_006522,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006523,EXAMPLE_006524,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006525,EXAMPLE_006525,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006526,EXAMPLE_006526,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006527,EXAMPLE_006529,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006530,EXAMPLE_006530,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006531,EXAMPLE_006531,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006532,EXAMPLE_006532,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006533,EXAMPLE_006533,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006534,EXAMPLE_006535,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006536,EXAMPLE_006536,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006537,EXAMPLE_006537,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006538,EXAMPLE_006538,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006539,EXAMPLE_006539,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006540,EXAMPLE_006540,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006541,EXAMPLE_006541,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006542,EXAMPLE_006542,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006543,EXAMPLE_006543,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006544,EXAMPLE_006544,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006545,EXAMPLE_006545,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006546,EXAMPLE_006546,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006547,EXAMPLE_006547,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006548,EXAMPLE_006548,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006549,EXAMPLE_006549,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006550,EXAMPLE_006550,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006551,EXAMPLE_006551,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006552,EXAMPLE_006552,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006553,EXAMPLE_006553,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006554,EXAMPLE_006554,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006555,EXAMPLE_006555,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006556,EXAMPLE_006556,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006557,EXAMPLE_006557,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006558,EXAMPLE_006558,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006559,EXAMPLE_006559,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006560,EXAMPLE_006560,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006561,EXAMPLE_006562,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006563,EXAMPLE_006563,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006564,EXAMPLE_006564,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006565,EXAMPLE_006565,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006566,EXAMPLE_006566,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006567,EXAMPLE_006568,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006569,EXAMPLE_006570,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006571,EXAMPLE_006571,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006572,EXAMPLE_006572,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006573,EXAMPLE_006573,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006574,EXAMPLE_006575,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006576,EXAMPLE_006577,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006578,EXAMPLE_006578,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006579,EXAMPLE_006579,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006580,EXAMPLE_006580,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006581,EXAMPLE_006581,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006582,EXAMPLE_006582,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006583,EXAMPLE_006583,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006584,EXAMPLE_006584,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006585,EXAMPLE_006585,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006586,EXAMPLE_006586,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006587,EXAMPLE_006587,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006588,EXAMPLE_006588,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006589,EXAMPLE_006589,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006590,EXAMPLE_006590,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006591,EXAMPLE_006592,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006593,EXAMPLE_006593,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006594,EXAMPLE_006594,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006595,EXAMPLE_006595,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006596,EXAMPLE_006596,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006597,EXAMPLE_006597,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006598,EXAMPLE_006598,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006599,EXAMPLE_006599,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006600,EXAMPLE_006600,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006601,EXAMPLE_006601,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006602,EXAMPLE_006602,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006603,EXAMPLE_006603,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006604,EXAMPLE_006604,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006605,EXAMPLE_006605,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006606,EXAMPLE_006606,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006607,EXAMPLE_006607,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006608,EXAMPLE_006608,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006609,EXAMPLE_006609,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006610,EXAMPLE_006610,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006611,EXAMPLE_006611,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006612,EXAMPLE_006612,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006613,EXAMPLE_006613,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006614,EXAMPLE_006614,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006615,EXAMPLE_006615,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006616,EXAMPLE_006616,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006617,EXAMPLE_006617,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006618,EXAMPLE_006618,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006619,EXAMPLE_006619,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006620,EXAMPLE_006620,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006621,EXAMPLE_006621,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006622,EXAMPLE_006622,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006623,EXAMPLE_006623,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006624,EXAMPLE_006624,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006625,EXAMPLE_006625,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006626,EXAMPLE_006626,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006627,EXAMPLE_006627,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006628,EXAMPLE_006628,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006629,EXAMPLE_006629,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006630,EXAMPLE_006630,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006631,EXAMPLE_006631,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006632,EXAMPLE_006632,,,,,,,,,,,,,TRUE,,,,TRUE,,,,
EXAMPLE_006633,EXAMPLE_006633,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006634,EXAMPLE_006634,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006635,EXAMPLE_006635,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006636,EXAMPLE_006636,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006637,EXAMPLE_006637,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006638,EXAMPLE_006638,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006639,EXAMPLE_006639,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006640,EXAMPLE_006640,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006641,EXAMPLE_006641,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006642,EXAMPLE_006642,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006643,EXAMPLE_006644,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006645,EXAMPLE_006645,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006646,EXAMPLE_006646,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006647,EXAMPLE_006647,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006648,EXAMPLE_006648,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006649,EXAMPLE_006649,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006650,EXAMPLE_006650,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006651,EXAMPLE_006651,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006652,EXAMPLE_006652,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006653,EXAMPLE_006653,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006654,EXAMPLE_006654,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006655,EXAMPLE_006655,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006656,EXAMPLE_006656,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006657,EXAMPLE_006657,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006658,EXAMPLE_006658,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006659,EXAMPLE_006659,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006660,EXAMPLE_006660,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006661,EXAMPLE_006661,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006662,EXAMPLE_006662,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006663,EXAMPLE_006663,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006664,EXAMPLE_006664,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006665,EXAMPLE_006665,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006666,EXAMPLE_006666,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006667,EXAMPLE_006667,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006668,EXAMPLE_006668,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006669,EXAMPLE_006669,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006670,EXAMPLE_006670,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006671,EXAMPLE_006671,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006672,EXAMPLE_006672,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006673,EXAMPLE_006673,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006674,EXAMPLE_006674,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006675,EXAMPLE_006675,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006676,EXAMPLE_006676,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006677,EXAMPLE_006677,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006678,EXAMPLE_006678,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006679,EXAMPLE_006679,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006680,EXAMPLE_006680,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006681,EXAMPLE_006682,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006683,EXAMPLE_006683,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006684,EXAMPLE_006684,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006685,EXAMPLE_006685,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006686,EXAMPLE_006686,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006687,EXAMPLE_006688,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006689,EXAMPLE_006690,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006691,EXAMPLE_006691,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006692,EXAMPLE_006693,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006694,EXAMPLE_006694,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006695,EXAMPLE_006695,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006696,EXAMPLE_006696,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006697,EXAMPLE_006698,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006699,EXAMPLE_006700,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006701,EXAMPLE_006708,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006709,EXAMPLE_006709,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006710,EXAMPLE_006710,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006711,EXAMPLE_006711,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006712,EXAMPLE_006713,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006714,EXAMPLE_006714,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006715,EXAMPLE_006716,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006717,EXAMPLE_006718,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006719,EXAMPLE_006720,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006721,EXAMPLE_006721,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006722,EXAMPLE_006722,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006723,EXAMPLE_006723,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006724,EXAMPLE_006725,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006726,EXAMPLE_006731,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006732,EXAMPLE_006732,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006733,EXAMPLE_006733,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006734,EXAMPLE_006734,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006735,EXAMPLE_006735,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006736,EXAMPLE_006738,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006739,EXAMPLE_006739,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006740,EXAMPLE_006740,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006741,EXAMPLE_006742,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006743,EXAMPLE_006744,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006745,EXAMPLE_006745,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006746,EXAMPLE_006746,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006747,EXAMPLE_006747,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006748,EXAMPLE_006748,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006749,EXAMPLE_006750,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006751,EXAMPLE_006752,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006753,EXAMPLE_006755,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006756,EXAMPLE_006756,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006757,EXAMPLE_006758,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006759,EXAMPLE_006759,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006760,EXAMPLE_006760,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006761,EXAMPLE_006761,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006762,EXAMPLE_006762,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006763,EXAMPLE_006764,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006765,EXAMPLE_006766,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006767,EXAMPLE_006767,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006768,EXAMPLE_006768,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006769,EXAMPLE_006770,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006771,EXAMPLE_006772,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006773,EXAMPLE_006774,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006775,EXAMPLE_006775,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006776,EXAMPLE_006777,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006778,EXAMPLE_006778,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006779,EXAMPLE_006779,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006780,EXAMPLE_006780,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006781,EXAMPLE_006781,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006782,EXAMPLE_006782,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006783,EXAMPLE_006784,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006785,EXAMPLE_006785,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006786,EXAMPLE_006786,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006787,EXAMPLE_006787,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006788,EXAMPLE_006788,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006789,EXAMPLE_006789,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006790,EXAMPLE_006790,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006791,EXAMPLE_006791,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006792,EXAMPLE_006792,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006793,EXAMPLE_006793,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006794,EXAMPLE_006794,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006795,EXAMPLE_006795,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006796,EXAMPLE_006796,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006797,EXAMPLE_006797,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006798,EXAMPLE_006799,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006800,EXAMPLE_006801,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006802,EXAMPLE_006802,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006803,EXAMPLE_006803,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006804,EXAMPLE_006804,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006805,EXAMPLE_006805,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006806,EXAMPLE_006806,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006807,EXAMPLE_006808,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006809,EXAMPLE_006810,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006811,EXAMPLE_006811,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006812,EXAMPLE_006813,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006814,EXAMPLE_006816,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006817,EXAMPLE_006817,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006818,EXAMPLE_006818,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006819,EXAMPLE_006819,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006820,EXAMPLE_006820,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006821,EXAMPLE_006823,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006824,EXAMPLE_006824,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006825,EXAMPLE_006826,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006827,EXAMPLE_006828,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006829,EXAMPLE_006829,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006830,EXAMPLE_006830,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006831,EXAMPLE_006836,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006837,EXAMPLE_006839,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006840,EXAMPLE_006840,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006841,EXAMPLE_006841,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006842,EXAMPLE_006845,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006846,EXAMPLE_006846,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006847,EXAMPLE_006847,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006848,EXAMPLE_006850,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006851,EXAMPLE_006852,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006853,EXAMPLE_006854,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006855,EXAMPLE_006856,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006857,EXAMPLE_006858,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006859,EXAMPLE_006860,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006861,EXAMPLE_006863,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006864,EXAMPLE_006865,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006866,EXAMPLE_006867,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006868,EXAMPLE_006869,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006870,EXAMPLE_006871,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006872,EXAMPLE_006872,,,,,,,,,,,,,TRUE,,,,,,,,
